title,id,url,HITId,WorkerId0,WorkerId1,WorkerId2,AssignmentStatus0,AssignmentStatus1,AssignmentStatus2,labels0,labels1,labels2,labels_enriched0,labels_enriched1,labels_enriched2,labels_enriched_majority
3-aminofurans from Stetter chemistry.png,23227023,https://upload.wikimedia.org/wikipedia/commons/3/34/3-aminofurans_from_Stetter_chemistry.png,3A3KKYU7QIS8ZXYPJYNZO2TDUJDMW6,A2HWC65YAL6MHK,A32OTBQ9Y8ZJUP,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'Chemistry'},{'Diagrams'},{'Chemistry'},"{'Chemistry', 'STEM'}","{'STEM', 'Diagrams'}","{'Chemistry', 'STEM'}","{'Chemistry', 'STEM'}"
Joe Dimaggio (46604499394).jpg,78474698,https://upload.wikimedia.org/wikipedia/commons/a/a6/Joe_Dimaggio_%2846604499394%29.jpg,3A3KKYU7QIS8ZXYPJYNZO2TDUJDMW6,A2HWC65YAL6MHK,A32OTBQ9Y8ZJUP,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Metro SPB Line1-2 Tekhnologichesky Institut.jpg,25880743,https://upload.wikimedia.org/wikipedia/commons/4/4b/Metro_SPB_Line1-2_Tekhnologichesky_Institut.jpg,3A3KKYU7QIS8ZXYPJYNZO2TDUJDMW6,A2HWC65YAL6MHK,A32OTBQ9Y8ZJUP,AR8TKT64OK15J,Submitted,Submitted,Submitted,"{'Monuments & Memorials', 'Architecture', 'Places'}",{'Architecture'},{'Places'},"{'Monuments & Memorials', 'Architecture', 'Places'}","{'Architecture', 'Places'}",{'Places'},"{'Architecture', 'Places'}"
USS Stinger (SP-1252) prior to being armed.jpg,20273048,https://upload.wikimedia.org/wikipedia/commons/8/8f/USS_Stinger_%28SP-1252%29_prior_to_being_armed.jpg,3A3KKYU7QIS8ZXYPJYNZO2TDUJDMW6,A2HWC65YAL6MHK,A32OTBQ9Y8ZJUP,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'Transportation'},{'Landscapes'},{'None'},"{'Transportation', 'Society'}","{'Landscapes', 'Places'}",set(),set()
Steve Johnson 2017.1.jpg,60676143,https://upload.wikimedia.org/wikipedia/commons/2/2d/Steve_Johnson_2017.1.jpg,3A3KKYU7QIS8ZXYPJYNZO2TDUJDMW6,A2HWC65YAL6MHK,A32OTBQ9Y8ZJUP,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'Sports'},{'Sports'},{'Sports'},"{'Sports', 'Society'}","{'Sports', 'Society'}","{'Sports', 'Society'}","{'Sports', 'Society'}"
V. Burns Hargis OSU.jpg,18909759,https://upload.wikimedia.org/wikipedia/commons/9/94/V._Burns_Hargis_OSU.jpg,3A3KKYU7QIS8ZXYPJYNZO2TDUJDMW6,A2HWC65YAL6MHK,A32OTBQ9Y8ZJUP,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'People'},{'People'},{'People'},"{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
Kanstancyja Bujło1916.jpg,17562181,https://upload.wikimedia.org/wikipedia/commons/4/43/Kanstancyja_Buj%C5%82o1916.jpg,3A3KKYU7QIS8ZXYPJYNZO2TDUJDMW6,A2HWC65YAL6MHK,A32OTBQ9Y8ZJUP,AR8TKT64OK15J,Submitted,Submitted,Submitted,"{'Art', 'People', 'History'}","{'People', 'History'}",{'History'},"{'Art', 'Culture', 'Society', 'People', 'History'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'History'}","{'Culture', 'People', 'History', 'Society'}"
"Baldi - Cronica de matematici, 1707 - 825289.jpg",40911953,https://upload.wikimedia.org/wikipedia/commons/9/95/Baldi_-_Cronica_de_matematici%2C_1707_-_825289.jpg,3A3KKYU7QIS8ZXYPJYNZO2TDUJDMW6,A2HWC65YAL6MHK,A32OTBQ9Y8ZJUP,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'Literature'},{'History'},{'Literature'},"{'Culture', 'Literature'}","{'Culture', 'History'}","{'Culture', 'Literature'}","{'Culture', 'Literature'}"
Flintholm Station.jpg,1913929,https://upload.wikimedia.org/wikipedia/commons/a/a0/Flintholm_Station.jpg,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'Places'},"{'Architecture', 'Places'}","{'Transportation', 'Architecture', 'Places'}",{'Places'},"{'Architecture', 'Places'}","{'Transportation', 'Architecture', 'Places', 'Society'}","{'Architecture', 'Places'}"
Total synthesis of (-)-ptaquilosin.jpg,58301674,https://upload.wikimedia.org/wikipedia/commons/d/d0/Total_synthesis_of_%28-%29-ptaquilosin.jpg,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,"{'Chemistry', 'Mathematics'}",{'Chemistry'},"{'Chemistry', 'Diagrams'}","{'Chemistry', 'STEM', 'Mathematics'}","{'Chemistry', 'STEM'}","{'Chemistry', 'STEM', 'Diagrams'}","{'Chemistry', 'STEM'}"
Norways school of higher veterinarian education.jpg,880522,https://upload.wikimedia.org/wikipedia/commons/d/d2/Norways_school_of_higher_veterinarian_education.jpg,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'Architecture'},{'Architecture'},"{'Transportation', 'Places', 'Plants'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Transportation', 'Society', 'STEM', 'Plants', 'Nature', 'Places'}","{'Architecture', 'Places'}"
Nawahi.jpg,2410654,https://upload.wikimedia.org/wikipedia/commons/f/f1/Nawahi.jpg,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'People'},"{'People', 'History'}","{'People', 'History'}","{'People', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}"
Toplin des dieles tiesse vea.jpg,23701965,https://upload.wikimedia.org/wikipedia/commons/7/70/Toplin_des_dieles_tiesse_vea.jpg,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'Animals'},{'Animals'},"{'Animals', 'Medicine & Health'}","{'Animals', 'STEM', 'Nature'}","{'Animals', 'STEM', 'Nature'}","{'Animals', 'STEM', 'Nature', 'Medicine & Health'}","{'Animals', 'STEM', 'Nature'}"
Carl W. Wirtz.png,67757525,https://upload.wikimedia.org/wikipedia/commons/e/ea/Carl_W._Wirtz.png,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'People'},"{'People', 'History'}","{'People', 'History'}","{'People', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}","{'Culture', 'People', 'History', 'Society'}"
Alcatel Jetty - geograph.org.uk - 377562.jpg,12585114,https://upload.wikimedia.org/wikipedia/commons/3/3f/Alcatel_Jetty_-_geograph.org.uk_-_377562.jpg,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'Places'},{'Places'},"{'Landscapes', 'Places'}",{'Places'},{'Places'},"{'Landscapes', 'Places'}",{'Places'}
Gerald Ford.jpg,179661,https://upload.wikimedia.org/wikipedia/commons/4/4e/Gerald_Ford.jpg,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'Politics'},"{'People', 'History', 'Politics'}","{'People', 'History', 'Politics'}","{'Society', 'Politics'}","{'Culture', 'Society', 'People', 'History', 'Politics'}","{'Culture', 'Society', 'People', 'History', 'Politics'}","{'Culture', 'Society', 'People', 'History', 'Politics'}"
Fontaine-chaalis mairie.JPG,14664475,https://upload.wikimedia.org/wikipedia/commons/4/4e/Fontaine-chaalis_mairie.JPG,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'Architecture'},{'Architecture'},"{'Places', 'Plants'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'STEM', 'Nature', 'Places', 'Plants'}","{'Architecture', 'Places'}"
Quân nhạc diễu hành Đại lễ.jpg,12885024,https://upload.wikimedia.org/wikipedia/commons/8/89/Qu%C3%A2n_nh%E1%BA%A1c_di%E1%BB%85u_h%C3%A0nh_%C4%90%E1%BA%A1i_l%E1%BB%85.jpg,3AJA9FLWTR9KSSM38UF7SL0WI73IFO,A1MXDBILWV8RXN,A2CVXA3409Y8NB,ABVP1XX3ZOMKL,Submitted,Submitted,Submitted,{'Events'},"{'Events', 'People'}","{'Events', 'People', 'Music'}","{'Events', 'Society'}","{'Events', 'People', 'Society'}","{'Culture', 'Music', 'Society', 'Events', 'People'}","{'Events', 'People', 'Society'}"
Julius Caesar Murau 0011 Peralta.jpg,38460456,https://upload.wikimedia.org/wikipedia/commons/5/59/Julius_Caesar_Murau_0011_Peralta.jpg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'People'},{'People'},{'History'},"{'People', 'Society'}","{'People', 'Society'}","{'Culture', 'History'}","{'People', 'Society'}"
Moscow Metro SmolenskayaFL asv2018-09.jpg,77505487,https://upload.wikimedia.org/wikipedia/commons/a/aa/Moscow_Metro_SmolenskayaFL_asv2018-09.jpg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'Architecture'},{'Places'},{'Architecture'},"{'Architecture', 'Places'}",{'Places'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Datestone in Tufton Street - geograph.org.uk - 2713742.jpg,59089379,https://upload.wikimedia.org/wikipedia/commons/3/36/Datestone_in_Tufton_Street_-_geograph.org.uk_-_2713742.jpg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'Architecture'},{'Architecture'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Shivaree.jpeg,1240926,https://upload.wikimedia.org/wikipedia/commons/7/7b/Shivaree.jpeg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,"{'People', 'Music'}","{'People', 'Music'}",{'Music'},"{'Culture', 'People', 'Music', 'Society'}","{'Culture', 'People', 'Music', 'Society'}","{'Culture', 'Music'}","{'Culture', 'People', 'Music', 'Society'}"
Salinon shaded.svg,4703341,https://upload.wikimedia.org/wikipedia/commons/a/a5/Salinon_shaded.svg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'Art'},{'Logos & Symbols'},{'None'},"{'Art', 'Culture'}",{'Logos & Symbols'},set(),set()
The British Army in North Africa 1942 E14768.jpg,25310055,https://upload.wikimedia.org/wikipedia/commons/1/11/The_British_Army_in_North_Africa_1942_E14768.jpg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'History'},"{'Events', 'People'}",{'History'},"{'Culture', 'History'}","{'Events', 'People', 'Society'}","{'Culture', 'History'}","{'Culture', 'History'}"
Estavar mairie.JPG,27289263,https://upload.wikimedia.org/wikipedia/commons/2/26/Estavar_mairie.JPG,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'Architecture'},{'Architecture'},{'Architecture'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
Chasseur sous-marin et son équipement.jpg,16887089,https://upload.wikimedia.org/wikipedia/commons/f/f7/Chasseur_sous-marin_et_son_%C3%A9quipement.jpg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,{'People'},{'Sports'},{'Events'},"{'People', 'Society'}","{'Sports', 'Society'}","{'Events', 'Society'}",{'Society'}
Premature infant with ventilator.jpg,8039784,https://upload.wikimedia.org/wikipedia/commons/3/3e/Premature_infant_with_ventilator.jpg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,"{'People', 'Medicine & Health'}",{'None'},{'People'},"{'STEM', 'Society', 'Medicine & Health', 'People'}",set(),"{'People', 'Society'}","{'People', 'Society'}"
"Steaua, Bucharest, 1842 crop.jpg",8861728,https://upload.wikimedia.org/wikipedia/commons/4/43/Steaua%2C_Bucharest%2C_1842_crop.jpg,3DGDV62G83KS8KXVXUQKHZ7JVHTP2N,A1P3R8TYQAKHR8,A2CVXA3409Y8NB,AR8TKT64OK15J,Submitted,Submitted,Submitted,"{'People', 'History'}",{'Art'},{'History'},"{'Culture', 'People', 'History', 'Society'}","{'Art', 'Culture'}","{'Culture', 'History'}","{'Culture', 'History'}"
Sima lozanic.jpg,595269,https://upload.wikimedia.org/wikipedia/commons/a/a9/Sima_lozanic.jpg,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'Chemistry'},{'People'},{'History'},"{'Chemistry', 'STEM'}","{'People', 'Society'}","{'Culture', 'History'}",set()
Chicken Two Pop Replicator Dynamics Labeled.png,1613211,https://upload.wikimedia.org/wikipedia/commons/7/73/Chicken_Two_Pop_Replicator_Dynamics_Labeled.png,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'Mathematics'},{'Diagrams'},{'None'},"{'STEM', 'Mathematics'}","{'STEM', 'Diagrams'}",set(),{'STEM'}
PanSTARRS NGC 3308.jpg,68778082,https://upload.wikimedia.org/wikipedia/commons/f/f0/PanSTARRS_NGC_3308.jpg,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'Space'},{'Space'},{'Space'},"{'STEM', 'Space'}","{'STEM', 'Space'}","{'STEM', 'Space'}","{'STEM', 'Space'}"
Stand-Against-HB2-Logo.jpg,69490167,https://upload.wikimedia.org/wikipedia/commons/f/f5/Stand-Against-HB2-Logo.jpg,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'}
Zeno Achilles Paradox.png,39999636,https://upload.wikimedia.org/wikipedia/commons/6/66/Zeno_Achilles_Paradox.png,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'Diagrams'},{'Diagrams'},{'Diagrams'},"{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}"
Coat of Arms of Bulgaria from Stemmatographia by Hristofor Zhefarovich (1741).jpg,5606456,https://upload.wikimedia.org/wikipedia/commons/3/3c/Coat_of_Arms_of_Bulgaria_from_Stemmatographia_by_Hristofor_Zhefarovich_%281741%29.jpg,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'History'},{'Diagrams'},{'Literature'},"{'Culture', 'History'}","{'STEM', 'Diagrams'}","{'Culture', 'Literature'}",{'Culture'}
Jelgava railway station14.05.2017 (34714814946).jpg,66676854,https://upload.wikimedia.org/wikipedia/commons/5/51/Jelgava_railway_station14.05.2017_%2834714814946%29.jpg,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'Transportation'},{'Landscapes'},{'Places'},"{'Transportation', 'Society'}","{'Landscapes', 'Places'}",{'Places'},{'Places'}
Takahiro Mahara 2010.jpg,11983986,https://upload.wikimedia.org/wikipedia/commons/c/c7/Takahiro_Mahara_2010.jpg,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'Sports'},{'Sports'},{'Sports'},"{'Sports', 'Society'}","{'Sports', 'Society'}","{'Sports', 'Society'}","{'Sports', 'Society'}"
The Billion Dollar Band.jpg,45895091,https://upload.wikimedia.org/wikipedia/commons/2/24/The_Billion_Dollar_Band.jpg,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'People'},{'People'},{'History'},"{'People', 'Society'}","{'People', 'Society'}","{'Culture', 'History'}","{'People', 'Society'}"
51 HAA Rgt memorial.jpg,31368965,https://upload.wikimedia.org/wikipedia/commons/6/64/51_HAA_Rgt_memorial.jpg,3DTJ4WT8CSQEH4BHDNJNAYIM2JQEZZ,A23GMTE06W7ASR,A2ATW4LCE9V0CF,A61DZEEWUD0LN,Submitted,Submitted,Submitted,{'Monuments & Memorials'},{'None'},{'Logos & Symbols'},"{'Monuments & Memorials', 'Places'}",set(),{'Logos & Symbols'},set()
Knuckles of Frisco 013.jpg,16145060,https://upload.wikimedia.org/wikipedia/commons/b/b5/Knuckles_of_Frisco_013.jpg,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'People', 'Music'}","{'Events', 'Music'}",{'Music'},"{'Culture', 'People', 'Music', 'Society'}","{'Events', 'Culture', 'Music', 'Society'}","{'Culture', 'Music'}","{'Culture', 'Music', 'Society'}"
William Harrold.JPG,35235765,https://upload.wikimedia.org/wikipedia/commons/b/b9/William_Harrold.JPG,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Landscapes', 'Sports', 'People', 'Places'}",{'People'},{'People'},"{'Society', 'Sports', 'People', 'Landscapes', 'Places'}","{'People', 'Society'}","{'People', 'Society'}","{'People', 'Society'}"
KAEST emblemo.jpg,12769537,https://upload.wikimedia.org/wikipedia/commons/1/16/KAEST_emblemo.jpg,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Chemistry', 'Logos & Symbols'}",{'Logos & Symbols'},{'Logos & Symbols'},"{'Chemistry', 'STEM', 'Logos & Symbols'}",{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'}
Nordiske Mediedager 2019 - d2 - (46894135395) (cropped).jpg,79392269,https://upload.wikimedia.org/wikipedia/commons/c/cc/Nordiske_Mediedager_2019_-_d2_-_%2846894135395%29_%28cropped%29.jpg,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'People'},{'People'},"{'Events', 'People'}","{'People', 'Society'}","{'People', 'Society'}","{'Events', 'People', 'Society'}","{'People', 'Society'}"
3rd recon MoH.jpg,9457594,https://upload.wikimedia.org/wikipedia/commons/a/ac/3rd_recon_MoH.jpg,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Monuments & Memorials', 'Logos & Symbols'}",{'Monuments & Memorials'},{'Monuments & Memorials'},"{'Monuments & Memorials', 'Logos & Symbols', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Places'}"
SimulatedAnnealingSlow.jpg,5957309,https://upload.wikimedia.org/wikipedia/commons/8/8d/SimulatedAnnealingSlow.jpg,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'None'},{'None'},{'None'},set(),set(),set(),set()
"Metroline bus LT96 (LTZ 1096), route 390, 7 December 2013 (1).jpg",30844289,https://upload.wikimedia.org/wikipedia/commons/7/77/Metroline_bus_LT96_%28LTZ_1096%29%2C_route_390%2C_7_December_2013_%281%29.jpg,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Transportation'},{'Transportation'},{'Transportation'},"{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
Cantiga bagpipes 1.jpg,3191773,https://upload.wikimedia.org/wikipedia/commons/a/a2/Cantiga_bagpipes_1.jpg,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Art'},"{'Art', 'Music'}",{'Art'},"{'Art', 'Culture'}","{'Art', 'Culture', 'Music'}","{'Art', 'Culture'}","{'Art', 'Culture'}"
Noyon LL.JPG,10642304,https://upload.wikimedia.org/wikipedia/commons/f/ff/Noyon_LL.JPG,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Architecture'},{'Architecture'},{'Monuments & Memorials'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Architecture', 'Places'}"
Ambo Operation of 2-Uniform 3.3.4.3.4 and 3.3.3.4.4 II.png,80472960,https://upload.wikimedia.org/wikipedia/commons/5/5c/Ambo_Operation_of_2-Uniform_3.3.4.3.4_and_3.3.3.4.4_II.png,3G57RS03IWGOFAFCDFH6JT224HS52H,A1QUQ0TV9KVD4C,A2CVXA3409Y8NB,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'None'},{'None'},{'Art'},set(),set(),"{'Art', 'Culture'}",set()
Quickhull example6.svg,8262391,https://upload.wikimedia.org/wikipedia/commons/c/ce/Quickhull_example6.svg,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Diagrams'},{'Diagrams'},{'Mathematics'},"{'STEM', 'Diagrams'}","{'STEM', 'Diagrams'}","{'STEM', 'Mathematics'}","{'STEM', 'Diagrams'}"
Bahnstrecke Meiderich-Beeck.jpg,7191207,https://upload.wikimedia.org/wikipedia/commons/c/c0/Bahnstrecke_Meiderich-Beeck.jpg,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Technology & Engineering'},"{'Landscapes', 'Transportation', 'Plants'}",{'Transportation'},"{'STEM', 'Technology & Engineering'}","{'Transportation', 'Society', 'STEM', 'Plants', 'Nature', 'Landscapes', 'Places'}","{'Transportation', 'Society'}","{'Transportation', 'STEM', 'Society'}"
Sharp-abacus-japan.jpg,15589651,https://upload.wikimedia.org/wikipedia/commons/1/18/Sharp-abacus-japan.jpg,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Mathematics'},"{'Mathematics', 'Technology & Engineering'}","{'History', 'Mathematics', 'Technology & Engineering'}","{'STEM', 'Mathematics'}","{'STEM', 'Mathematics', 'Technology & Engineering'}","{'Culture', 'STEM', 'History', 'Mathematics', 'Technology & Engineering'}","{'STEM', 'Mathematics', 'Technology & Engineering'}"
1911 Harley-Davidson Model 7D - The Art of the Motorcycle - Memphis.jpg,7182189,https://upload.wikimedia.org/wikipedia/commons/9/90/1911_Harley-Davidson_Model_7D_-_The_Art_of_the_Motorcycle_-_Memphis.jpg,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Technology & Engineering'},{'Technology & Engineering'},"{'Transportation', 'History', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}","{'Transportation', 'Culture', 'Society', 'STEM', 'History', 'Technology & Engineering'}","{'STEM', 'Technology & Engineering'}"
Simcoe Place.JPG,4218903,https://upload.wikimedia.org/wikipedia/commons/3/37/Simcoe_Place.JPG,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Architecture', 'Places'}","{'Landscapes', 'Architecture'}",{'Architecture'},"{'Architecture', 'Places'}","{'Landscapes', 'Architecture', 'Places'}","{'Architecture', 'Places'}","{'Architecture', 'Places'}"
GundagaiCenotaph.jpg,1069438,https://upload.wikimedia.org/wikipedia/commons/3/37/GundagaiCenotaph.jpg,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,"{'Monuments & Memorials', 'Architecture'}","{'Monuments & Memorials', 'Architecture'}",{'Monuments & Memorials'},"{'Monuments & Memorials', 'Architecture', 'Places'}","{'Monuments & Memorials', 'Architecture', 'Places'}","{'Monuments & Memorials', 'Places'}","{'Monuments & Memorials', 'Architecture', 'Places'}"
Kamala Harris with Planned Parenthood.jpg,87412727,https://upload.wikimedia.org/wikipedia/commons/4/41/Kamala_Harris_with_Planned_Parenthood.jpg,3GL25Y685I5NOX3FT3JLQL7K3LJMXZ,A30BAJLN5MMDPP,A3ATSR1NVX851J,AEIACTPDXL4MJ,Submitted,Submitted,Submitted,{'Events'},{'People'},"{'Events', 'People'}","{'Events', 'Society'}","{'People', 'Society'}","{'Events', 'People', 'Society'}","{'Events', 'People', 'Society'}"
