title,id,url,HITId,WorkerId0,WorkerId1,WorkerId2,AssignmentStatus0,AssignmentStatus1,AssignmentStatus2,labels0,labels1,labels2,labels_enriched0,labels_enriched1,labels_enriched2,labels_enriched_majority
Saniwa ensidens.jpg,16215583,https://upload.wikimedia.org/wikipedia/commons/f/fc/Saniwa_ensidens.jpg,36KM3FWE46NW64QHMLSPYPNJYJY70X,A1OSJTNI18VOKL,A3LNJ12VR8U4HJ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Fossils'},{'Fossils'},{'Fossils'},"{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}"
Horse-Drawn China Clay Wagon at the St Austell terminus of the Pentewan Railway.jpg,42557173,https://upload.wikimedia.org/wikipedia/commons/0/0f/Horse-Drawn_China_Clay_Wagon_at_the_St_Austell_terminus_of_the_Pentewan_Railway.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,"{'History', 'People'}","{'History', 'Places'}",{'Art'},"{'History', 'Society', 'Culture', 'People'}","{'Places', 'History', 'Culture'}","{'Art', 'Culture'}","{'History', 'Culture'}"
Stenocoris sp. (Rice Bug) (6023721068).jpg,24650118,https://upload.wikimedia.org/wikipedia/commons/7/77/Stenocoris_sp._%28Rice_Bug%29_%286023721068%29.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,{'Plants'},"{'Plants', 'Animals'}","{'Plants', 'Animals'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Animals', 'Nature', 'STEM'}","{'Plants', 'Animals', 'Nature', 'STEM'}","{'Plants', 'Animals', 'Nature', 'STEM'}"
Song of intent.jpg,46739765,https://upload.wikimedia.org/wikipedia/commons/7/73/Song_of_intent.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,"{'Art', 'Architecture', 'Technology & Engineering'}","{'Technology & Engineering', 'People'}",{'People'},"{'Technology & Engineering', 'Art', 'Architecture', 'Places', 'Culture', 'STEM'}","{'Society', 'Technology & Engineering', 'People', 'STEM'}","{'Society', 'People'}","{'Society', 'Technology & Engineering', 'People', 'STEM'}"
Codex Manesse Konrad von Würzburg.jpg,194140,https://upload.wikimedia.org/wikipedia/commons/1/17/Codex_Manesse_Konrad_von_W%C3%BCrzburg.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,{'Art'},"{'History', 'Art'}",{'Art'},"{'Art', 'Culture'}","{'History', 'Art', 'Culture'}","{'Art', 'Culture'}","{'Art', 'Culture'}"
Godefroy de Bouillon.jpg,344343,https://upload.wikimedia.org/wikipedia/commons/d/dc/Godefroy_de_Bouillon.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,"{'Politics', 'People'}",{'History'},{'Art'},"{'Society', 'Politics', 'People'}","{'History', 'Culture'}","{'Art', 'Culture'}",{'Culture'}
Paulsen Medical Building.jpg,68838335,https://upload.wikimedia.org/wikipedia/commons/9/98/Paulsen_Medical_Building.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,"{'Technology & Engineering', 'Architecture'}","{'Places', 'Architecture'}",{'Architecture'},"{'Places', 'Technology & Engineering', 'Architecture', 'STEM'}","{'Places', 'Architecture'}","{'Places', 'Architecture'}","{'Architecture', 'Places'}"
Soft edge road.jpg,7448054,https://upload.wikimedia.org/wikipedia/commons/9/9f/Soft_edge_road.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,{'Plants'},"{'Plants', 'Landscapes', 'Places'}",{'Plants'},"{'Plants', 'Nature', 'STEM'}","{'Plants', 'Landscapes', 'Nature', 'Places', 'STEM'}","{'Plants', 'Nature', 'STEM'}","{'Plants', 'Nature', 'STEM'}"
Vamdrup toldsal.jpg,6747987,https://upload.wikimedia.org/wikipedia/commons/3/31/Vamdrup_toldsal.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,"{'Politics', 'People'}","{'History', 'People'}",{'People'},"{'Society', 'Politics', 'People'}","{'History', 'Society', 'Culture', 'People'}","{'Society', 'People'}","{'Society', 'People'}"
Katja Eichinger - Berlinale 66 (437) (24680938210).jpg,48340738,https://upload.wikimedia.org/wikipedia/commons/b/be/Katja_Eichinger_-_Berlinale_66_%28437%29_%2824680938210%29.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,"{'People', 'Events'}","{'People', 'Events'}","{'Music', 'People', 'Events'}","{'Society', 'People', 'Events'}","{'Society', 'People', 'Events'}","{'Society', 'People', 'Music', 'Events', 'Culture'}","{'Society', 'People', 'Events'}"
M-House house divisions.jpg,56977077,https://upload.wikimedia.org/wikipedia/commons/c/cd/M-House_house_divisions.jpg,385MDVINGRQIYPS4G1A78A1WQJDJWI,A1YFFKN3QVV54D,A2WQOPD3IYLITQ,AR8TKT64OK15J,Approved,Approved,Approved,{'Mathematics'},{'Diagrams'},{'Diagrams'},"{'Mathematics', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Klaus Härö.jpg,18046244,https://upload.wikimedia.org/wikipedia/commons/7/7a/Klaus_H%C3%A4r%C3%B6.jpg,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,{'People'},"{'Politics', 'People'}","{'Politics', 'People'}","{'Society', 'People'}","{'Society', 'Politics', 'People'}","{'Society', 'Politics', 'People'}","{'Society', 'Politics', 'People'}"
"Ecuadorian dress, Carnival del Pueblo 2010, London.jpg",16038368,https://upload.wikimedia.org/wikipedia/commons/f/fb/Ecuadorian_dress%2C_Carnival_del_Pueblo_2010%2C_London.jpg,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Art', 'People', 'History', 'Events', 'Music', 'Literature'}","{'Music', 'Art', 'Events'}","{'Music', 'People', 'Events'}","{'Society', 'Art', 'People', 'History', 'Events', 'Music', 'Culture', 'Literature'}","{'Society', 'Art', 'Music', 'Events', 'Culture'}","{'Society', 'People', 'Music', 'Events', 'Culture'}","{'Society', 'Art', 'People', 'Music', 'Events', 'Culture'}"
CitadelStadium.jpg,8394317,https://upload.wikimedia.org/wikipedia/commons/7/7b/CitadelStadium.jpg,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Sports', 'People', 'Events'}","{'Sports', 'Events'}","{'Sports', 'Events'}","{'Sports', 'Society', 'People', 'Events'}","{'Sports', 'Society', 'Events'}","{'Sports', 'Society', 'Events'}","{'Sports', 'Society', 'Events'}"
"Exit A, Beijing South Railway Station, Beijing Subway.jpg",92337236,https://upload.wikimedia.org/wikipedia/commons/3/33/Exit_A%2C_Beijing_South_Railway_Station%2C_Beijing_Subway.jpg,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Places', 'Architecture', 'Events'}",{'Places'},"{'Technology & Engineering', 'Architecture', 'Transportation'}","{'Places', 'Society', 'Architecture', 'Events'}",{'Places'},"{'Society', 'Transportation', 'Architecture', 'Places', 'Technology & Engineering', 'STEM'}","{'Architecture', 'Society', 'Places'}"
"Winner by municipality in the Portuguese Socialist Party Secretary-General primary, 2014.png",35899730,https://upload.wikimedia.org/wikipedia/commons/6/6f/Winner_by_municipality_in_the_Portuguese_Socialist_Party_Secretary-General_primary%2C_2014.png,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Diagrams', 'Geology', 'Places', 'Chemistry', 'Maps & Flags'}",{'Maps & Flags'},{'Maps & Flags'},"{'STEM', 'Diagrams', 'Geology', 'Places', 'Chemistry', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}"
Long-tailed Ground Dove (Uropelia campestris) (29072741940).jpg,51071142,https://upload.wikimedia.org/wikipedia/commons/c/cb/Long-tailed_Ground_Dove_%28Uropelia_campestris%29_%2829072741940%29.jpg,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,{'Animals'},{'Animals'},{'Animals'},"{'Animals', 'Nature', 'STEM'}","{'Animals', 'Nature', 'STEM'}","{'Animals', 'Nature', 'STEM'}","{'Animals', 'Nature', 'STEM'}"
PortadaFeria08.JPG,4190334,https://upload.wikimedia.org/wikipedia/commons/d/dd/PortadaFeria08.JPG,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Plants', 'Politics', 'Places'}",{'Events'},"{'Places', 'Landscapes', 'Architecture', 'Monuments & Memorials'}","{'Plants', 'Society', 'Nature', 'Politics', 'Places', 'STEM'}","{'Society', 'Events'}","{'Places', 'Landscapes', 'Architecture', 'Monuments & Memorials'}","{'Society', 'Places'}"
EdithArchibaldHalifaxNovaScotia.png,27702447,https://upload.wikimedia.org/wikipedia/commons/4/43/EdithArchibaldHalifaxNovaScotia.png,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,{'People'},"{'History', 'People'}","{'History', 'Art', 'People'}","{'Society', 'People'}","{'History', 'Society', 'Culture', 'People'}","{'Society', 'Art', 'People', 'History', 'Culture'}","{'History', 'Society', 'People', 'Culture'}"
"ACSIE010 - The Obelisk now in Central Park, New York, as it Stood in Alexandria, Egypt.jpg",3696616,https://upload.wikimedia.org/wikipedia/commons/2/2e/ACSIE010_-_The_Obelisk_now_in_Central_Park%2C_New_York%2C_as_it_Stood_in_Alexandria%2C_Egypt.jpg,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,"{'History', 'Technology & Engineering', 'Architecture', 'People'}","{'History', 'Architecture', 'Monuments & Memorials'}","{'History', 'Architecture', 'Monuments & Memorials'}","{'Society', 'Technology & Engineering', 'People', 'Architecture', 'History', 'Places', 'Culture', 'STEM'}","{'Monuments & Memorials', 'Architecture', 'History', 'Places', 'Culture'}","{'Monuments & Memorials', 'Architecture', 'History', 'Places', 'Culture'}","{'Monuments & Memorials', 'Architecture', 'History', 'Places', 'Culture'}"
"Ontario Northland train crosses the Missinaibi River at Mattice-Val Côté, Ontario.jpg",47122122,https://upload.wikimedia.org/wikipedia/commons/6/67/Ontario_Northland_train_crosses_the_Missinaibi_River_at_Mattice-Val_C%C3%B4t%C3%A9%2C_Ontario.jpg,3A520CCNX2BDGW391V3OT5RDTSEAED,A3JTNYBRYPL6I2,A3TU0NGBDKSGLI,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Places', 'Technology & Engineering', 'Architecture', 'Transportation'}","{'Places', 'Technology & Engineering'}","{'Architecture', 'Transportation'}","{'Society', 'Transportation', 'Architecture', 'Places', 'Technology & Engineering', 'STEM'}","{'Places', 'Technology & Engineering', 'STEM'}","{'Places', 'Society', 'Architecture', 'Transportation'}","{'Society', 'Transportation', 'Architecture', 'Places', 'Technology & Engineering', 'STEM'}"
Ontario Rb-84A.svg,6187052,https://upload.wikimedia.org/wikipedia/commons/e/e6/Ontario_Rb-84A.svg,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'},{'Logos & Symbols'}
Charles W. Woodworth reading.jpg,4336030,https://upload.wikimedia.org/wikipedia/commons/d/d1/Charles_W._Woodworth_reading.jpg,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'People'},"{'History', 'People'}","{'History', 'Art'}","{'Society', 'People'}","{'History', 'Society', 'Culture', 'People'}","{'History', 'Art', 'Culture'}","{'History', 'Society', 'People', 'Culture'}"
Gb-tramlink-tickets.jpg,426312,https://upload.wikimedia.org/wikipedia/commons/b/b5/Gb-tramlink-tickets.jpg,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Technology & Engineering'},{'None'},{'Technology & Engineering'},"{'Technology & Engineering', 'STEM'}",set(),"{'Technology & Engineering', 'STEM'}","{'Technology & Engineering', 'STEM'}"
Lake Toba location.png,354771,https://upload.wikimedia.org/wikipedia/commons/7/79/Lake_Toba_location.png,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Maps & Flags'},{'Maps & Flags'},{'Maps & Flags'},"{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}","{'Places', 'Maps & Flags'}"
Dome Richelieu 1.jpg,18553986,https://upload.wikimedia.org/wikipedia/commons/9/90/Dome_Richelieu_1.jpg,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Architecture'},{'Architecture'},{'Architecture'},"{'Places', 'Architecture'}","{'Places', 'Architecture'}","{'Places', 'Architecture'}","{'Architecture', 'Places'}"
British Museum Yemen 05.jpg,16336331,https://upload.wikimedia.org/wikipedia/commons/c/c0/British_Museum_Yemen_05.jpg,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Monuments & Memorials'},"{'Art', 'Monuments & Memorials'}","{'Belief', 'Monuments & Memorials'}","{'Places', 'Monuments & Memorials'}","{'Places', 'Art', 'Culture', 'Monuments & Memorials'}","{'Places', 'Belief', 'Culture', 'Monuments & Memorials'}","{'Places', 'Culture', 'Monuments & Memorials'}"
Slide28ior.JPG,29740134,https://upload.wikimedia.org/wikipedia/commons/1/17/Slide28ior.JPG,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Fossils'},{'Fossils'},{'Fossils'},"{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Nature', 'Fossils', 'STEM'}"
Collatz-graph-50-no27.svg,10424030,https://upload.wikimedia.org/wikipedia/commons/c/c2/Collatz-graph-50-no27.svg,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Diagrams'},"{'Mathematics', 'Diagrams'}",{'Diagrams'},"{'Diagrams', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Skuleskogen North entrance.jpg,19946918,https://upload.wikimedia.org/wikipedia/commons/6/61/Skuleskogen_North_entrance.jpg,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Places'},"{'Places', 'Landscapes'}","{'Plants', 'Landscapes'}",{'Places'},"{'Places', 'Landscapes'}","{'Plants', 'Landscapes', 'Nature', 'Places', 'STEM'}","{'Landscapes', 'Places'}"
Legacy Trail Overpass.jpg,26083497,https://upload.wikimedia.org/wikipedia/commons/3/3b/Legacy_Trail_Overpass.jpg,3DFYDSXB3BB56L3ZL1V6QMGZ532JUJ,A2N7QO47NCI7XZ,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Places'},"{'Places', 'Landscapes'}","{'Plants', 'Landscapes', 'Architecture'}",{'Places'},"{'Places', 'Landscapes'}","{'Plants', 'Landscapes', 'Architecture', 'Nature', 'Places', 'STEM'}","{'Landscapes', 'Places'}"
1910 CityCouncil office Boston.png,9922858,https://upload.wikimedia.org/wikipedia/commons/a/ab/1910_CityCouncil_office_Boston.png,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Art'},{'History'},{'People'},"{'Art', 'Culture'}","{'History', 'Culture'}","{'Society', 'People'}",{'Culture'}
Alaska mountain range.jpg,24913879,https://upload.wikimedia.org/wikipedia/commons/4/47/Alaska_mountain_range.jpg,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Landscapes'},{'Architecture'},{'Geology'},"{'Places', 'Landscapes'}","{'Places', 'Architecture'}","{'Geology', 'STEM'}",{'Places'}
DMAICWebdingsI.png,35129019,https://upload.wikimedia.org/wikipedia/commons/8/88/DMAICWebdingsI.png,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'None'},{'Logos & Symbols'},"{'Mathematics', 'Chemistry'}",set(),{'Logos & Symbols'},"{'Mathematics', 'Chemistry', 'STEM'}",set()
"Anomalocaris canadensis grasping claw, Burgess Shale.jpg",35543209,https://upload.wikimedia.org/wikipedia/commons/1/1b/Anomalocaris_canadensis_grasping_claw%2C_Burgess_Shale.jpg,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Fossils'},{'Art'},{'History'},"{'Nature', 'Fossils', 'STEM'}","{'Art', 'Culture'}","{'History', 'Culture'}",{'Culture'}
Huntsmen retrieve racehorse - geograph.org.uk - 733727.jpg,9497186,https://upload.wikimedia.org/wikipedia/commons/9/98/Huntsmen_retrieve_racehorse_-_geograph.org.uk_-_733727.jpg,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Animals'},{'Fossils'},{'People'},"{'Animals', 'Nature', 'STEM'}","{'Nature', 'Fossils', 'STEM'}","{'Society', 'People'}","{'Nature', 'STEM'}"
Stadion Moroni.JPG,47458858,https://upload.wikimedia.org/wikipedia/commons/1/11/Stadion_Moroni.JPG,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Sports'},{'Landscapes'},{'People'},"{'Sports', 'Society'}","{'Places', 'Landscapes'}","{'Society', 'People'}",{'Society'}
Chapel of the Immaculate Conception (University of Dayton).JPG,47230951,https://upload.wikimedia.org/wikipedia/commons/3/3a/Chapel_of_the_Immaculate_Conception_%28University_of_Dayton%29.JPG,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Architecture'},{'Art'},{'Belief'},"{'Places', 'Architecture'}","{'Art', 'Culture'}","{'Belief', 'Culture'}",{'Culture'}
2015 0804 Zwetschkenkuchen Gaislachalm Sölden.jpg,42341723,https://upload.wikimedia.org/wikipedia/commons/c/cc/2015_0804_Zwetschkenkuchen_Gaislachalm_S%C3%B6lden.jpg,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Food'},{'Food'},{'Food'},"{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}"
Karl-Schwarzschild-Observatorium.jpg,206734,https://upload.wikimedia.org/wikipedia/commons/d/dc/Karl-Schwarzschild-Observatorium.jpg,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Monuments & Memorials'},{'Architecture'},{'Belief'},"{'Places', 'Monuments & Memorials'}","{'Places', 'Architecture'}","{'Belief', 'Culture'}",{'Places'}
Treatment of knee with Oudin coil.jpg,42956501,https://upload.wikimedia.org/wikipedia/commons/f/f7/Treatment_of_knee_with_Oudin_coil.jpg,3EKZL9T8ZNXDTLR9BA7LK3EELBRCHX,A7GXQWPMIDQXG,AKQ7BGNTA81S6,AX93I6SR9SXFA,Approved,Approved,Approved,{'Art'},{'History'},{'History'},"{'Art', 'Culture'}","{'History', 'Culture'}","{'History', 'Culture'}","{'History', 'Culture'}"
"Martin Kohlstedt, Gamma Festival 2017, Russia.png",68202252,https://upload.wikimedia.org/wikipedia/commons/9/9d/Martin_Kohlstedt%2C_Gamma_Festival_2017%2C_Russia.png,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'People'},{'People'},{'People'},"{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}"
Gaston Gourde.JPG,25762312,https://upload.wikimedia.org/wikipedia/commons/0/0b/Gaston_Gourde.JPG,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'People'},{'People'},{'People'},"{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'People'}"
Map of New Mexico highlighting Cibola County.svg,572074,https://upload.wikimedia.org/wikipedia/commons/d/dd/Map_of_New_Mexico_highlighting_Cibola_County.svg,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Diagrams'},{'Logos & Symbols'},{'Diagrams'},"{'Diagrams', 'STEM'}",{'Logos & Symbols'},"{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Musical band.jpg,63740160,https://upload.wikimedia.org/wikipedia/commons/4/45/Musical_band.jpg,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Music'},"{'People', 'Events'}","{'People', 'Events'}","{'Culture', 'Music'}","{'Society', 'People', 'Events'}","{'Society', 'People', 'Events'}","{'Society', 'People', 'Events'}"
Princetown - HM Prison Dartmoor (geograph 5487986).jpg,61538864,https://upload.wikimedia.org/wikipedia/commons/e/e7/Princetown_-_HM_Prison_Dartmoor_%28geograph_5487986%29.jpg,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Belief'},"{'Architecture', 'Monuments & Memorials'}","{'Plants', 'Architecture'}","{'Belief', 'Culture'}","{'Places', 'Architecture', 'Monuments & Memorials'}","{'Plants', 'Architecture', 'Nature', 'Places', 'STEM'}","{'Architecture', 'Places'}"
Amavasya and Prathama tithi.jpg,43061334,https://upload.wikimedia.org/wikipedia/commons/0/0b/Amavasya_and_Prathama_tithi.jpg,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Diagrams'},{'Logos & Symbols'},{'Diagrams'},"{'Diagrams', 'STEM'}",{'Logos & Symbols'},"{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
PC DiamondAnatomy B-W.jpg,16143644,https://upload.wikimedia.org/wikipedia/commons/e/e8/PC_DiamondAnatomy_B-W.jpg,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Diagrams'},{'Diagrams'},{'Diagrams'},"{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
VM-firande.jpg,535631,https://upload.wikimedia.org/wikipedia/commons/5/52/VM-firande.jpg,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'People'},{'People'},"{'Plants', 'People'}","{'Society', 'People'}","{'Society', 'People'}","{'Plants', 'Society', 'People', 'Nature', 'STEM'}","{'Society', 'People'}"
Works of Archimedes Lemmas.PNG,4231274,https://upload.wikimedia.org/wikipedia/commons/b/b5/Works_of_Archimedes_Lemmas.PNG,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Diagrams'},{'Diagrams'},{'Diagrams'},"{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
"Singapore Art Museum, 2012.jpg",68414479,https://upload.wikimedia.org/wikipedia/commons/4/41/Singapore_Art_Museum%2C_2012.jpg,3G57RS03IWGOFAFCDFH6JT224BN520,A2MTOSH583K270,A2WQOPD3IYLITQ,AZHNR434Q0PCF,Approved,Approved,Approved,{'Architecture'},"{'Architecture', 'Monuments & Memorials'}","{'Architecture', 'People'}","{'Places', 'Architecture'}","{'Places', 'Architecture', 'Monuments & Memorials'}","{'Places', 'Society', 'Architecture', 'People'}","{'Architecture', 'Places'}"
2019 01 Khao soi noi songkhrueang.jpg,76721249,https://upload.wikimedia.org/wikipedia/commons/a/a6/2019_01_Khao_soi_noi_songkhrueang.jpg,3IKDQS3DRTBDPG2THSP6KFFTLO6CIQ,A143XRCI1YXAFE,ABVP1XX3ZOMKL,AK17GMZEUCOF1,Approved,Approved,Approved,{'Food'},{'Food'},{'Food'},"{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}"
