title,id,url,HITId,WorkerId0,WorkerId1,WorkerId2,AssignmentStatus0,AssignmentStatus1,AssignmentStatus2,labels0,labels1,labels2,labels_enriched0,labels_enriched1,labels_enriched2,labels_enriched_majority
SanFranciscoBayFromPulgasRidge.jpg,3894688,https://upload.wikimedia.org/wikipedia/commons/9/97/SanFranciscoBayFromPulgasRidge.jpg,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Places', 'Landscapes', 'Geology', 'Plants'}",{'Places'},{'Landscapes'},"{'STEM', 'Nature', 'Geology', 'Landscapes', 'Places', 'Plants'}",{'Places'},"{'Landscapes', 'Places'}","{'Landscapes', 'Places'}"
Runs scored for Delhi Daredevils in 2012.png,23358375,https://upload.wikimedia.org/wikipedia/commons/f/f0/Runs_scored_for_Delhi_Daredevils_in_2012.png,3FCO4VKO0JOVXU5BUSR4JEPNSNYE7M,A1RG0WRPSK5BAV,AY7LRW5Q88WL7,AZHNR434Q0PCF,Approved,Approved,Approved,"{'Logos & Symbols', 'Events', 'Diagrams'}",{'Diagrams'},{'Diagrams'},"{'STEM', 'Logos & Symbols', 'Diagrams', 'Society', 'Events'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Geotodd3.jpg,87542008,https://upload.wikimedia.org/wikipedia/commons/8/8f/Geotodd3.jpg,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'People'},{'People'},"{'History', 'People'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'People', 'Society'}"
George Nelson Allen.jpg,5865858,https://upload.wikimedia.org/wikipedia/commons/1/1c/George_Nelson_Allen.jpg,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'People'},{'People'},"{'History', 'People'}","{'Society', 'People'}","{'Society', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'People', 'Society'}"
The Spiral Chart (or the Square of Nine).jpg,70693957,https://upload.wikimedia.org/wikipedia/commons/2/25/The_Spiral_Chart_%28or_the_Square_of_Nine%29.jpg,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'Mathematics'},{'Diagrams'},{'Mathematics'},"{'STEM', 'Mathematics'}","{'Diagrams', 'STEM'}","{'STEM', 'Mathematics'}","{'Mathematics', 'STEM'}"
Harakawa.jpg,50649747,https://upload.wikimedia.org/wikipedia/commons/3/32/Harakawa.jpg,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'Sports'},{'Sports'},"{'Sports', 'People'}","{'Sports', 'Society'}","{'Sports', 'Society'}","{'Society', 'Sports', 'People'}","{'Sports', 'Society'}"
Manda pitha Odia cuisine.jpg,15464022,https://upload.wikimedia.org/wikipedia/commons/a/a5/Manda_pitha_Odia_cuisine.jpg,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'Food'},{'Food'},{'Food'},"{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}","{'Food', 'Culture'}"
Inserciomamifers.jpg,20096264,https://upload.wikimedia.org/wikipedia/commons/3/33/Inserciomamifers.jpg,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'Maps & Flags'},{'Belief'},{'Maps & Flags'},"{'Maps & Flags', 'Places'}","{'Belief', 'Culture'}","{'Maps & Flags', 'Places'}","{'Maps & Flags', 'Places'}"
Khamla Panyasouk of Big Brother Mouse reads to children.jpg,26109091,https://upload.wikimedia.org/wikipedia/commons/6/63/Khamla_Panyasouk_of_Big_Brother_Mouse_reads_to_children.jpg,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'Literature'},{'Sports'},{'People'},"{'Literature', 'Culture'}","{'Sports', 'Society'}","{'Society', 'People'}",{'Society'}
Branching in DRAKON.png,63300515,https://upload.wikimedia.org/wikipedia/commons/4/4c/Branching_in_DRAKON.png,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'Diagrams'},{'Diagrams'},{'Diagrams'},"{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Chambers Street BMT 025.JPG,9863409,https://upload.wikimedia.org/wikipedia/commons/4/4f/Chambers_Street_BMT_025.JPG,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,{'Architecture'},{'Architecture'},{'None'},"{'Architecture', 'Places'}","{'Architecture', 'Places'}",set(),"{'Architecture', 'Places'}"
Vandalism Following Controversial Gentrification Ad .jpg,64329683,https://upload.wikimedia.org/wikipedia/commons/d/d2/Vandalism_Following_Controversial_Gentrification_Ad_.jpg,3FJ2RVH26EH7GXHOG5UNV974QAW92R,A2LU259QPV1I4V,A2VO0CD0Z21DE4,ATKLWAX72HM7A,Approved,Approved,Approved,"{'Art', 'Politics'}",{'People'},{'People'},"{'Art', 'Society', 'Culture', 'Politics'}","{'Society', 'People'}","{'Society', 'People'}","{'People', 'Society'}"
Мыс Шмидта.jpg,24189151,https://upload.wikimedia.org/wikipedia/commons/a/a6/%D0%9C%D1%8B%D1%81_%D0%A8%D0%BC%D0%B8%D0%B4%D1%82%D0%B0.jpg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,{'Landscapes'},"{'Art', 'History', 'Plants'}",{'Landscapes'},"{'Landscapes', 'Places'}","{'Nature', 'STEM', 'History', 'Culture', 'Art', 'Plants'}","{'Landscapes', 'Places'}","{'Landscapes', 'Places'}"
Axelrodichthys araripensis - Naturmuseum Senckenberg - DSC02202.JPG,21675487,https://upload.wikimedia.org/wikipedia/commons/8/85/Axelrodichthys_araripensis_-_Naturmuseum_Senckenberg_-_DSC02202.JPG,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,{'Landscapes'},{'Food'},{'Geology'},"{'Landscapes', 'Places'}","{'Culture', 'Food'}","{'Geology', 'STEM'}",set()
Volcanic Ash-Fall Layers Izu Oshima Japan.jpg,27064772,https://upload.wikimedia.org/wikipedia/commons/7/7b/Volcanic_Ash-Fall_Layers_Izu_Oshima_Japan.jpg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,{'Landscapes'},{'None'},{'Transportation'},"{'Landscapes', 'Places'}",set(),"{'Transportation', 'Society'}",set()
William Henry Chandler.jpg,46406318,https://upload.wikimedia.org/wikipedia/commons/7/7d/William_Henry_Chandler.jpg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,"{'History', 'People'}","{'History', 'People'}",{'People'},"{'Society', 'History', 'Culture', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'Society', 'People'}","{'Culture', 'History', 'People', 'Society'}"
X5683 - Radiogrammofon Granada III - Gylling & Co - foto Dan Johansson.jpg,24800153,https://upload.wikimedia.org/wikipedia/commons/b/b5/X5683_-_Radiogrammofon_Granada_III_-_Gylling_%26_Co_-_foto_Dan_Johansson.jpg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,{'Music'},{'Music'},"{'Music', 'Technology & Engineering'}","{'Music', 'Culture'}","{'Music', 'Culture'}","{'Music', 'STEM', 'Culture', 'Technology & Engineering'}","{'Music', 'Culture'}"
1913 Piqua Ohio Advertisement - One Look Is Worth a Thousand Words.jpg,88724189,https://upload.wikimedia.org/wikipedia/commons/0/0b/1913_Piqua_Ohio_Advertisement_-_One_Look_Is_Worth_a_Thousand_Words.jpg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,{'None'},"{'Literature', 'Diagrams'}",{'Places'},set(),"{'Culture', 'Literature', 'Diagrams', 'STEM'}",{'Places'},set()
SubwaySigns.jpg,2327972,https://upload.wikimedia.org/wikipedia/commons/d/d8/SubwaySigns.jpg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,{'Fossils'},"{'Mathematics', 'Chemistry'}","{'Transportation', 'Places'}","{'Fossils', 'STEM', 'Nature'}","{'Mathematics', 'STEM', 'Chemistry'}","{'Transportation', 'Places', 'Society'}",{'STEM'}
Astraea rugosa side view.jpg,27838813,https://upload.wikimedia.org/wikipedia/commons/e/e4/Astraea_rugosa_side_view.jpg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,{'None'},"{'Geology', 'History'}",{'Fossils'},set(),"{'Culture', 'Geology', 'History', 'STEM'}","{'Fossils', 'STEM', 'Nature'}",{'STEM'}
Лагранж.jpg,7293609,https://upload.wikimedia.org/wikipedia/commons/4/46/%D0%9B%D0%B0%D0%B3%D1%80%D0%B0%D0%BD%D0%B6.jpg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,"{'History', 'People'}","{'History', 'People', 'Chemistry'}","{'People', 'Politics'}","{'Society', 'History', 'Culture', 'People'}","{'STEM', 'History', 'Culture', 'Society', 'People', 'Chemistry'}","{'Society', 'People', 'Politics'}","{'Culture', 'History', 'People', 'Society'}"
SDSS Arp 122 NGC 6040.jpeg,76493674,https://upload.wikimedia.org/wikipedia/commons/4/49/SDSS_Arp_122_NGC_6040.jpeg,3GMLHYZ0MT8V1AYY71W909VNIA0YUN,A1YFFKN3QVV54D,A1YWDWBHOT4SC3,A2KRPK3GQR0GA9,Approved,Approved,Submitted,{'Space'},{'Space'},{'Space'},"{'Space', 'STEM'}","{'Space', 'STEM'}","{'Space', 'STEM'}","{'Space', 'STEM'}"
Viale Spartaco Lavagnini (Firenze) 33.JPG,6661407,https://upload.wikimedia.org/wikipedia/commons/1/11/Viale_Spartaco_Lavagnini_%28Firenze%29_33.JPG,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,{'Transportation'},"{'Transportation', 'People'}","{'Transportation', 'Architecture', 'Plants', 'Technology & Engineering'}","{'Transportation', 'Society'}","{'Society', 'Transportation', 'People'}","{'Transportation', 'Nature', 'STEM', 'Society', 'Architecture', 'Technology & Engineering', 'Places', 'Plants'}","{'Transportation', 'Society'}"
Naschmarkt Wien 2009 PD 20091008 065.JPG,8720937,https://upload.wikimedia.org/wikipedia/commons/1/13/Naschmarkt_Wien_2009_PD_20091008_065.JPG,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,{'Food'},{'Food'},"{'History', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'History', 'Food'}","{'Food', 'Culture'}"
PgpB Reaction.png,56729102,https://upload.wikimedia.org/wikipedia/commons/1/1f/PgpB_Reaction.png,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,"{'Diagrams', 'Chemistry'}","{'Logos & Symbols', 'Medicine & Health', 'Diagrams', 'Chemistry'}","{'Logos & Symbols', 'Diagrams', 'Mathematics'}","{'Diagrams', 'STEM', 'Chemistry'}","{'STEM', 'Logos & Symbols', 'Diagrams', 'Medicine & Health', 'Chemistry'}","{'Logos & Symbols', 'Mathematics', 'Diagrams', 'STEM'}","{'Logos & Symbols', 'Diagrams', 'STEM', 'Chemistry'}"
Cedar Point Pink's Hot Dogs (14669390970).jpg,44722339,https://upload.wikimedia.org/wikipedia/commons/3/37/Cedar_Point_Pink%27s_Hot_Dogs_%2814669390970%29.jpg,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,"{'Logos & Symbols', 'Places'}","{'Logos & Symbols', 'Places', 'Food'}","{'Plants', 'Logos & Symbols', 'Art', 'Landscapes', 'Monuments & Memorials', 'Places', 'Food'}","{'Logos & Symbols', 'Places'}","{'Logos & Symbols', 'Culture', 'Places', 'Food'}","{'Plants', 'Nature', 'Logos & Symbols', 'STEM', 'Culture', 'Art', 'Landscapes', 'Monuments & Memorials', 'Places', 'Food'}","{'Logos & Symbols', 'Places', 'Food', 'Culture'}"
Terapevt Mudrov train.JPG,7510358,https://upload.wikimedia.org/wikipedia/commons/e/e3/Terapevt_Mudrov_train.JPG,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,{'Transportation'},"{'Logos & Symbols', 'Transportation', 'Technology & Engineering'}","{'Transportation', 'Technology & Engineering'}","{'Transportation', 'Society'}","{'Transportation', 'STEM', 'Logos & Symbols', 'Society', 'Technology & Engineering'}","{'Society', 'Transportation', 'STEM', 'Technology & Engineering'}","{'Transportation', 'STEM', 'Society', 'Technology & Engineering'}"
"St Alban's Church, Tattenhall sundial.jpg",6407650,https://upload.wikimedia.org/wikipedia/commons/8/81/St_Alban%27s_Church%2C_Tattenhall_sundial.jpg,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,{'Landscapes'},"{'Art', 'Monuments & Memorials', 'History'}","{'Art', 'Monuments & Memorials', 'Places', 'Plants'}","{'Landscapes', 'Places'}","{'History', 'Culture', 'Art', 'Monuments & Memorials', 'Places'}","{'Nature', 'STEM', 'Culture', 'Art', 'Monuments & Memorials', 'Places', 'Plants'}","{'Art', 'Monuments & Memorials', 'Places', 'Culture'}"
Sugathakumari Teacher.jpg,56979352,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sugathakumari_Teacher.jpg,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,{'People'},"{'Belief', 'People'}",{'People'},"{'Society', 'People'}","{'Society', 'Belief', 'People', 'Culture'}","{'Society', 'People'}","{'People', 'Society'}"
Closeup of Organ Rock Shale.jpeg,634636,https://upload.wikimedia.org/wikipedia/commons/f/f7/Closeup_of_Organ_Rock_Shale.jpeg,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,{'Landscapes'},{'Landscapes'},"{'Landscapes', 'Places'}","{'Landscapes', 'Places'}","{'Landscapes', 'Places'}","{'Landscapes', 'Places'}","{'Landscapes', 'Places'}"
"Pablo de Rokha, circa 1944.jpg",75033176,https://upload.wikimedia.org/wikipedia/commons/5/59/Pablo_de_Rokha%2C_circa_1944.jpg,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,{'People'},"{'History', 'People'}","{'History', 'People', 'Politics'}","{'Society', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'History', 'Society', 'Politics', 'Culture', 'People'}","{'Culture', 'History', 'People', 'Society'}"
Caramelisation of carrots.jpg,867098,https://upload.wikimedia.org/wikipedia/commons/7/79/Caramelisation_of_carrots.jpg,3GV1I4SEPO0QZ01YS49GQVFB69F6L2,A2KBTDHM44J7X4,ACI0C2WU1NABK,AI91L9BSP6NBM,Approved,Approved,Approved,{'Food'},{'Food'},{'Food'},"{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}","{'Food', 'Culture'}"
Historia del fútbol (pp. 30–31).jpg,91982339,https://upload.wikimedia.org/wikipedia/commons/f/fc/Historia_del_f%C3%BAtbol_%28pp._30%E2%80%9331%29.jpg,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'Sports'},"{'Sports', 'People'}","{'Art', 'Sports'}","{'Sports', 'Society'}","{'Society', 'Sports', 'People'}","{'Art', 'Society', 'Sports', 'Culture'}","{'Sports', 'Society'}"
Trachyceras Brotheotrachyceras brotheus.jpg,5917214,https://upload.wikimedia.org/wikipedia/commons/5/59/Trachyceras_Brotheotrachyceras_brotheus.jpg,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'Fossils'},"{'Space', 'Transportation'}","{'Places', 'Animals', 'Fossils'}","{'Fossils', 'STEM', 'Nature'}","{'Society', 'Space', 'STEM', 'Transportation'}","{'STEM', 'Nature', 'Fossils', 'Animals', 'Places'}","{'Nature', 'Fossils', 'STEM'}"
ChittlehamptonBrassHenryCoblegh1470.jpg,18570629,https://upload.wikimedia.org/wikipedia/commons/7/70/ChittlehamptonBrassHenryCoblegh1470.jpg,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'None'},{'None'},{'History'},set(),set(),"{'History', 'Culture'}",set()
HWVogel.jpg,2707318,https://upload.wikimedia.org/wikipedia/commons/a/a1/HWVogel.jpg,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'People'},"{'Art', 'People'}","{'History', 'People'}","{'Society', 'People'}","{'Art', 'Society', 'People', 'Culture'}","{'Society', 'History', 'Culture', 'People'}","{'Culture', 'People', 'Society'}"
Bernstein Approximation.gif,11551023,https://upload.wikimedia.org/wikipedia/commons/a/a6/Bernstein_Approximation.gif,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'Diagrams'},{'Diagrams'},"{'Diagrams', 'Mathematics'}","{'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}"
Vasily Velichko.jpg,8971830,https://upload.wikimedia.org/wikipedia/commons/0/0c/Vasily_Velichko.jpg,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'People'},"{'History', 'People'}","{'History', 'People'}","{'Society', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'Culture', 'History', 'People', 'Society'}"
Bistahieversor.jpg,24780959,https://upload.wikimedia.org/wikipedia/commons/a/aa/Bistahieversor.jpg,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'Fossils'},{'Animals'},"{'Animals', 'Fossils', 'History'}","{'Fossils', 'STEM', 'Nature'}","{'Animals', 'STEM', 'Nature'}","{'STEM', 'Nature', 'History', 'Culture', 'Animals', 'Fossils'}","{'Animals', 'Nature', 'Fossils', 'STEM'}"
Suzuki Coupling Transmetalation.png,29463522,https://upload.wikimedia.org/wikipedia/commons/e/e7/Suzuki_Coupling_Transmetalation.png,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'Mathematics'},{'Diagrams'},"{'Diagrams', 'Mathematics', 'Chemistry'}","{'STEM', 'Mathematics'}","{'Diagrams', 'STEM'}","{'Mathematics', 'Diagrams', 'STEM', 'Chemistry'}","{'Mathematics', 'Diagrams', 'STEM'}"
Neoplatonic-Sun.GIF,1742674,https://upload.wikimedia.org/wikipedia/commons/e/eb/Neoplatonic-Sun.GIF,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'Art'},{'Logos & Symbols'},"{'Art', 'Logos & Symbols', 'History'}","{'Art', 'Culture'}",{'Logos & Symbols'},"{'Art', 'Logos & Symbols', 'History', 'Culture'}","{'Art', 'Logos & Symbols', 'Culture'}"
Kiran Mazumdar-Shaw HD2014 Othmer Gold Medal 0127.JPG,33430093,https://upload.wikimedia.org/wikipedia/commons/2/2c/Kiran_Mazumdar-Shaw_HD2014_Othmer_Gold_Medal_0127.JPG,3HYV4299IF7ZX8AU4XJAXELI374E89,A11WCFPJSR5VZP,A1ANL7V5RBDWPP,A2E0LU8V4EUX5C,Approved,Approved,Approved,{'People'},"{'History', 'People'}",{'People'},"{'Society', 'People'}","{'Society', 'History', 'Culture', 'People'}","{'Society', 'People'}","{'People', 'Society'}"
Ninth chord resolution examples given by Schoenberg.png,83502184,https://upload.wikimedia.org/wikipedia/commons/1/17/Ninth_chord_resolution_examples_given_by_Schoenberg.png,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,"{'Logos & Symbols', 'Diagrams', 'Technology & Engineering', 'Chemistry'}",{'Music'},{'None'},"{'STEM', 'Logos & Symbols', 'Diagrams', 'Technology & Engineering', 'Chemistry'}","{'Music', 'Culture'}",set(),set()
Schweinebraten Wirsing Kloß Pretzfeld.JPG,46570034,https://upload.wikimedia.org/wikipedia/commons/9/9d/Schweinebraten_Wirsing_Klo%C3%9F_Pretzfeld.JPG,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,{'Food'},{'Food'},{'Food'},"{'Culture', 'Food'}","{'Culture', 'Food'}","{'Culture', 'Food'}","{'Food', 'Culture'}"
G-BZMD.jpg,1513944,https://upload.wikimedia.org/wikipedia/commons/9/93/G-BZMD.jpg,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,"{'Landscapes', 'Transportation', 'Places'}",{'Transportation'},{'Transportation'},"{'Landscapes', 'Transportation', 'Places', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}","{'Transportation', 'Society'}"
The Strangelings in the Budgiedome.jpg,2581108,https://upload.wikimedia.org/wikipedia/commons/2/2e/DSCF0091.jpg,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,{'None'},{'None'},{'None'},set(),set(),set(),set()
Klaffmuschel Pleuromya uniformis.jpg,62427955,https://upload.wikimedia.org/wikipedia/commons/1/1d/Klaffmuschel_Pleuromya_uniformis.jpg,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,{'Food'},set(),{'Animals'},"{'Culture', 'Food'}",set(),"{'Animals', 'STEM', 'Nature'}",set()
"Solly Msimanga and Mmusi Maimane, 2012.jpg",80237494,https://upload.wikimedia.org/wikipedia/commons/d/d7/Solly_Msimanga_and_Mmusi_Maimane%2C_2012.jpg,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,"{'Events', 'People', 'Technology & Engineering'}","{'People', 'Politics'}","{'None', 'People'}","{'STEM', 'Society', 'Events', 'People', 'Technology & Engineering'}","{'Society', 'People', 'Politics'}","{'Society', 'People'}","{'People', 'Society'}"
Trócsányi László EU2016 SK.jpg,51620964,https://upload.wikimedia.org/wikipedia/commons/0/06/Tr%C3%B3cs%C3%A1nyi_L%C3%A1szl%C3%B3_EU2016_SK.jpg,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,"{'People', 'Politics'}",{'People'},{'People'},"{'Society', 'People', 'Politics'}","{'Society', 'People'}","{'Society', 'People'}","{'People', 'Society'}"
Lou Harrison - Old Granddad pentatonic tuning.png,19879906,https://upload.wikimedia.org/wikipedia/commons/8/87/Lou_Harrison_-_Old_Granddad_pentatonic_tuning.png,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,"{'Diagrams', 'Chemistry'}","{'Logos & Symbols', 'Diagrams', 'Mathematics'}",{'Mathematics'},"{'Diagrams', 'STEM', 'Chemistry'}","{'Logos & Symbols', 'Mathematics', 'Diagrams', 'STEM'}","{'STEM', 'Mathematics'}","{'Mathematics', 'Diagrams', 'STEM'}"
Yangdun01.JPG,5825061,https://upload.wikimedia.org/wikipedia/commons/f/f4/Yangdun01.JPG,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,"{'Logos & Symbols', 'Diagrams', 'Mathematics', 'Technology & Engineering'}","{'Logos & Symbols', 'Diagrams'}",{'Diagrams'},"{'STEM', 'Logos & Symbols', 'Diagrams', 'Technology & Engineering', 'Mathematics'}","{'Logos & Symbols', 'Diagrams', 'STEM'}","{'Diagrams', 'STEM'}","{'Logos & Symbols', 'Diagrams', 'STEM'}"
"Sumbala balls and the African locust bean seeds they are prepared from (Kera (Dédougou District), Burkina Faso, June 2014).jpg",33307712,https://upload.wikimedia.org/wikipedia/commons/9/9e/Sumbala_balls_and_the_African_locust_bean_seeds_they_are_prepared_from_%28Kera_%28D%C3%A9dougou_District%29%2C_Burkina_Faso%2C_June_2014%29.jpg,3IVEC1GSM4APXOC1JDLMFKB2U9U1JX,A17D6921MLIZ8H,A2C84POENS2UNY,ADAPUMS9XU8FU,Approved,Approved,Approved,{'Food'},{'Fossils'},{'Food'},"{'Culture', 'Food'}","{'Fossils', 'STEM', 'Nature'}","{'Culture', 'Food'}","{'Food', 'Culture'}"
